"timestamp","atm_strike","atm_option_type","atm_current_oi","atm_lookback_oi","atm_oi_change_abs","atm_oi_change_pct","atm_oi_vs_ema","otm_option_type","otm_current_oi","otm_lookback_oi","otm_oi_change_abs","otm_oi_change_pct","otm_oi_vs_ema","squeeze_metric","minute_high","day_low","day_low_time","atm_close","spot_price","sentiment_signal","created_at"
"2026-02-17 09:23:00+05:30",25700,"PE","5149430","5752955","-603525","-10.49","BELOW","CE","16933930","11302980","5630950","49.82","ABOVE","34.10","138.35","104.25","2026-02-17 09:15:00+05:30","135.75","25602.60","-8.6040","2026-02-17 09:24:41.62114+05:30"
"2026-02-17 09:23:00+05:30",25950,"PE","434525","461955","-27430","-5.94","BELOW","CE","6578065","5727410","850655","14.85","ABOVE","48.40","375.00","326.60","2026-02-17 09:15:00+05:30","373.60","25602.60","-8.6040","2026-02-17 09:24:41.62114+05:30"
"2026-02-17 09:24:00+05:30",25700,"PE","5149430","5444985","-295555","-5.43","BELOW","CE","16933930","14564940","2368990","16.27","ABOVE","42.80","147.05","104.25","2026-02-17 09:15:00+05:30","144.00","25588.70","-6.9534","2026-02-17 09:25:35.930956+05:30"
"2026-02-17 09:25:00+05:30",25700,"PE","5162625","5444985","-282360","-5.19","BELOW","CE","18670665","14564940","4105725","28.19","ABOVE","45.15","149.40","104.25","2026-02-17 09:15:00+05:30","137.20","25579.70","-9.3333","2026-02-17 09:26:44.916249+05:30"
"2026-02-17 09:25:00+05:30",25750,"PE","1275235","1357070","-81835","-6.03","BELOW","CE","9885460","8744320","1141140","13.05","ABOVE","53.40","194.70","141.30","2026-02-17 09:15:00+05:30","181.80","25579.70","-9.3333","2026-02-17 09:26:44.916249+05:30"
"2026-02-17 09:25:00+05:30",25800,"PE","1807325","1858675","-51350","-2.76","BELOW","CE","13472095","11700910","1771185","15.14","ABOVE","95.20","241.75","146.55","2026-02-17 09:15:00+05:30","228.95","25579.70","-9.3333","2026-02-17 09:26:44.916249+05:30"
"2026-02-17 09:25:00+05:30",25850,"PE","600015","627185","-27170","-4.33","BELOW","CE","7886190","6916520","969670","14.02","ABOVE","61.25","290.95","229.70","2026-02-17 09:15:00+05:30","275.85","25579.70","-9.3333","2026-02-17 09:26:44.916249+05:30"
"2026-02-17 09:26:00+05:30",25700,"PE","5162625","5444985","-282360","-5.19","BELOW","CE","18670665","14564940","4105725","28.19","ABOVE","36.90","141.15","104.25","2026-02-17 09:15:00+05:30","137.80","25590.25","-9.3333","2026-02-17 09:27:43.23825+05:30"
"2026-02-17 09:26:00+05:30",25750,"PE","1275235","1357070","-81835","-6.03","BELOW","CE","9885460","8744320","1141140","13.05","ABOVE","44.20","185.50","141.30","2026-02-17 09:15:00+05:30","182.05","25590.25","-9.3333","2026-02-17 09:27:43.23825+05:30"
"2026-02-17 09:26:00+05:30",25800,"PE","1807325","1858675","-51350","-2.76","BELOW","CE","13472095","11700910","1771185","15.14","ABOVE","86.55","233.10","146.55","2026-02-17 09:15:00+05:30","228.75","25590.25","-9.3333","2026-02-17 09:27:43.23825+05:30"
"2026-02-17 09:26:00+05:30",25850,"PE","600015","627185","-27170","-4.33","BELOW","CE","7886190","6916520","969670","14.02","ABOVE","51.70","281.40","229.70","2026-02-17 09:15:00+05:30","276.95","25590.25","-9.3333","2026-02-17 09:27:43.23825+05:30"
"2026-02-17 09:27:00+05:30",25250,"CE","66625","67990","-1365","-2.01","BELOW","PE","3748290","3573505","174785","4.89","ABOVE","17.55","334.20","316.65","2026-02-17 09:25:00+05:30","324.20","25587.00","-3.9486","2026-02-17 09:28:51.006542+05:30"
"2026-02-17 09:27:00+05:30",25750,"PE","1275235","1385735","-110500","-7.97","BELOW","CE","9885460","9077055","808405","8.91","ABOVE","45.90","187.20","141.30","2026-02-17 09:15:00+05:30","187.15","25587.00","-3.9486","2026-02-17 09:28:51.006542+05:30"
"2026-02-17 09:27:00+05:30",25800,"PE","1807325","1858285","-50960","-2.74","BELOW","CE","13472095","12738895","733200","5.76","ABOVE","87.85","234.40","146.55","2026-02-17 09:15:00+05:30","234.20","25587.00","-3.9486","2026-02-17 09:28:51.006542+05:30"
"2026-02-17 09:27:00+05:30",25850,"PE","600015","616590","-16575","-2.69","BELOW","CE","7886190","7414940","471250","6.36","ABOVE","53.65","283.35","229.70","2026-02-17 09:15:00+05:30","282.75","25587.00","-3.9486","2026-02-17 09:28:51.006542+05:30"
"2026-02-17 09:28:00+05:30",25750,"PE","1235195","1385735","-150540","-10.86","BELOW","CE","10382060","9077055","1305005","14.38","ABOVE","46.25","187.55","141.30","2026-02-17 09:15:00+05:30","174.85","25582.80","-8.5239","2026-02-17 09:29:50.985934+05:30"
"2026-02-17 09:28:00+05:30",25800,"PE","1810575","1858285","-47710","-2.57","BELOW","CE","13746655","12738895","1007760","7.91","ABOVE","88.50","235.05","146.55","2026-02-17 09:15:00+05:30","221.00","25582.80","-8.5239","2026-02-17 09:29:50.985934+05:30"
"2026-02-17 09:28:00+05:30",25850,"PE","593905","616590","-22685","-3.68","BELOW","CE","8102835","7414940","687895","9.28","ABOVE","52.35","282.05","229.70","2026-02-17 09:15:00+05:30","270.40","25582.80","-8.5239","2026-02-17 09:29:50.985934+05:30"
"2026-02-17 09:28:00+05:30",25900,"PE","1050595","1073670","-23075","-2.15","BELOW","CE","11725870","11439740","286130","2.50","ABOVE","102.35","332.00","229.65","2026-02-17 09:15:00+05:30","319.10","25582.80","-8.5239","2026-02-17 09:29:50.985934+05:30"
"2026-02-17 09:29:00+05:30",25750,"PE","1235195","1385735","-150540","-10.86","BELOW","CE","10382060","9077055","1305005","14.38","ABOVE","38.70","180.00","141.30","2026-02-17 09:15:00+05:30","176.70","25594.65","-8.5239","2026-02-17 09:30:50.190014+05:30"
"2026-02-17 09:29:00+05:30",25800,"PE","1810575","1858285","-47710","-2.57","BELOW","CE","13746655","12738895","1007760","7.91","ABOVE","80.05","226.60","146.55","2026-02-17 09:15:00+05:30","223.55","25594.65","-8.5239","2026-02-17 09:30:50.190014+05:30"
"2026-02-17 09:29:00+05:30",25850,"PE","593905","616590","-22685","-3.68","BELOW","CE","8102835","7414940","687895","9.28","ABOVE","45.30","275.00","229.70","2026-02-17 09:15:00+05:30","271.25","25594.65","-8.5239","2026-02-17 09:30:50.190014+05:30"
"2026-02-17 09:29:00+05:30",25900,"PE","1050595","1073670","-23075","-2.15","BELOW","CE","11725870","11439740","286130","2.50","ABOVE","94.05","323.70","229.65","2026-02-17 09:15:00+05:30","320.00","25594.65","-8.5239","2026-02-17 09:30:50.190014+05:30"
"2026-02-17 09:30:00+05:30",25750,"PE","1235195","1275235","-40040","-3.14","BELOW","CE","10382060","9885460","496600","5.02","ABOVE","48.10","189.40","141.30","2026-02-17 09:15:00+05:30","179.10","25593.10","-3.7686","2026-02-17 09:31:53.409431+05:30"
"2026-02-17 09:31:00+05:30",25750,"PE","1242540","1275235","-32695","-2.56","BELOW","CE","10628475","9885460","743015","7.52","ABOVE","43.85","185.15","141.30","2026-02-17 09:15:00+05:30","181.65","25591.00","-5.9261","2026-02-17 09:32:50.088153+05:30"
"2026-02-17 09:31:00+05:30",25850,"PE","580125","600015","-19890","-3.31","BELOW","CE","8135855","7886190","249665","3.17","ABOVE","52.30","282.00","229.70","2026-02-17 09:15:00+05:30","277.00","25591.00","-5.9261","2026-02-17 09:32:50.088153+05:30"
"2026-02-17 09:32:00+05:30",25750,"PE","1242540","1275235","-32695","-2.56","BELOW","CE","10628475","9885460","743015","7.52","ABOVE","46.35","187.65","141.30","2026-02-17 09:15:00+05:30","163.50","25586.00","-5.9261","2026-02-17 09:33:56.120726+05:30"
"2026-02-17 09:32:00+05:30",25850,"PE","580125","600015","-19890","-3.31","BELOW","CE","8135855","7886190","249665","3.17","ABOVE","53.80","283.50","229.70","2026-02-17 09:15:00+05:30","258.55","25586.00","-5.9261","2026-02-17 09:33:56.120726+05:30"
"2026-02-17 09:33:00+05:30",25950,"PE","415935","424580","-8645","-2.04","BELOW","CE","7408895","7001150","407745","5.82","ABOVE","34.90","361.50","326.60","2026-02-17 09:15:00+05:30","349.45","25604.45","-6.5056","2026-02-17 09:35:00.358245+05:30"
"2026-02-17 09:34:00+05:30",25950,"PE","412100","424580","-12480","-2.94","BELOW","CE","7565285","7001150","564135","8.06","ABOVE","30.90","357.50","326.60","2026-02-17 09:15:00+05:30","351.10","25612.35","3.7111","2026-02-17 09:35:54.745924+05:30"
"2026-02-17 09:35:00+05:30",25950,"PE","412100","424580","-12480","-2.94","BELOW","CE","7565285","7001150","564135","8.06","ABOVE","30.95","357.55","326.60","2026-02-17 09:15:00+05:30","355.00","25612.40","3.7111","2026-02-17 09:37:00.457575+05:30"
"2026-02-17 09:37:00+05:30",25350,"CE","189020","202215","-13195","-6.53","BELOW","PE","7573540","7058675","514865","7.29","ABOVE","25.80","245.00","219.20","2026-02-17 09:25:00+05:30","237.70","25589.80","4.7784","2026-02-17 09:38:35.510409+05:30"
"2026-02-17 09:38:00+05:30",25350,"CE","189020","202215","-13195","-6.53","BELOW","PE","7573540","7058675","514865","7.29","ABOVE","37.90","257.10","219.20","2026-02-17 09:25:00+05:30","255.95","25594.85","4.7784","2026-02-17 09:39:39.500323+05:30"
"2026-02-17 09:39:00+05:30",25350,"CE","189020","196625","-7605","-3.87","BELOW","PE","7573540","7291375","282165","3.87","ABOVE","44.30","263.50","219.20","2026-02-17 09:25:00+05:30","260.55","25609.35","-1.6393","2026-02-17 09:40:42.094871+05:30"
"2026-02-17 09:39:00+05:30",25850,"PE","578630","591175","-12545","-2.12","BELOW","CE","8468720","8236865","231855","2.81","ABOVE","21.60","251.30","229.70","2026-02-17 09:15:00+05:30","247.80","25609.35","-1.6393","2026-02-17 09:40:42.094871+05:30"
"2026-02-17 09:40:00+05:30",25350,"CE","184990","196625","-11635","-5.92","BELOW","PE","7639320","7291375","347945","4.77","ABOVE","41.65","260.85","219.20","2026-02-17 09:25:00+05:30","255.45","25616.60","3.1858","2026-02-17 09:41:46.648924+05:30"
"2026-02-17 09:40:00+05:30",25950,"PE","398515","412100","-13585","-3.30","BELOW","CE","7827430","7565285","262145","3.47","ABOVE","29.60","356.20","326.60","2026-02-17 09:15:00+05:30","353.15","25616.60","3.1858","2026-02-17 09:41:46.648924+05:30"
"2026-02-17 09:41:00+05:30",25350,"CE","184990","196625","-11635","-5.92","BELOW","PE","7639320","7291375","347945","4.77","ABOVE","42.50","261.70","219.20","2026-02-17 09:25:00+05:30","258.25","25606.55","3.1858","2026-02-17 09:42:44.728852+05:30"
"2026-02-17 09:41:00+05:30",25950,"PE","398515","412100","-13585","-3.30","BELOW","CE","7827430","7565285","262145","3.47","ABOVE","27.35","353.95","326.60","2026-02-17 09:15:00+05:30","347.80","25606.55","3.1858","2026-02-17 09:42:44.728852+05:30"
"2026-02-17 09:42:00+05:30",25400,"CE","1276730","1351870","-75140","-5.56","BELOW","PE","15722655","15420145","302510","1.96","ABOVE","53.55","226.70","173.15","2026-02-17 09:25:00+05:30","219.10","25609.35","6.8989","2026-02-17 09:43:47.145395+05:30"
"2026-02-17 09:43:00+05:30",25250,"CE","59215","66690","-7475","-11.21","BELOW","PE","3860415","3451045","409370","11.86","ABOVE","64.70","381.35","316.65","2026-02-17 09:25:00+05:30","380.10","25617.40","12.6956","2026-02-17 09:44:55.938266+05:30"
"2026-02-17 09:43:00+05:30",25500,"CE","6606535","7372755","-766220","-10.39","BELOW","PE","28145260","25486955","2658305","10.43","ABOVE","49.55","141.50","91.95","2026-02-17 09:25:00+05:30","139.45","25617.40","12.6956","2026-02-17 09:44:55.938266+05:30"
"2026-02-17 09:43:00+05:30",25550,"CE","6916780","7286760","-369980","-5.08","BELOW","PE","20544160","18593055","1951105","10.49","ABOVE","40.00","100.00","60.00","2026-02-17 09:25:00+05:30","98.70","25617.40","12.6956","2026-02-17 09:44:55.938266+05:30"
"2026-02-17 09:44:00+05:30",25250,"CE","59215","66690","-7475","-11.21","BELOW","PE","3860415","3451045","409370","11.86","ABOVE","86.55","403.20","316.65","2026-02-17 09:25:00+05:30","399.20","25627.30","12.6956","2026-02-17 09:45:55.493688+05:30"
"2026-02-17 09:44:00+05:30",25500,"CE","6606535","7372755","-766220","-10.39","BELOW","PE","28145260","25486955","2658305","10.43","ABOVE","69.40","161.35","91.95","2026-02-17 09:25:00+05:30","158.05","25627.30","12.6956","2026-02-17 09:45:55.493688+05:30"
"2026-02-17 09:44:00+05:30",25550,"CE","6916780","7286760","-369980","-5.08","BELOW","PE","20544160","18593055","1951105","10.49","ABOVE","58.65","118.65","60.00","2026-02-17 09:25:00+05:30","116.55","25627.30","12.6956","2026-02-17 09:45:55.493688+05:30"
"2026-02-17 09:45:00+05:30",25250,"CE","59215","63310","-4095","-6.47","BELOW","PE","3860415","3474835","385580","11.10","ABOVE","82.20","398.85","316.65","2026-02-17 09:25:00+05:30","398.85","25642.95","10.4794","2026-02-17 09:47:01.278921+05:30"
"2026-02-17 09:45:00+05:30",25500,"CE","6606535","7381010","-774475","-10.49","BELOW","PE","28145260","27050855","1094405","4.05","ABOVE","67.55","159.50","91.95","2026-02-17 09:25:00+05:30","159.50","25642.95","10.4794","2026-02-17 09:47:01.278921+05:30"
"2026-02-17 09:45:00+05:30",25550,"CE","6916780","7173660","-256880","-3.58","BELOW","PE","20544160","19636500","907660","4.62","ABOVE","57.40","117.40","60.00","2026-02-17 09:25:00+05:30","117.40","25642.95","10.4794","2026-02-17 09:47:01.278921+05:30"
"2026-02-17 09:46:00+05:30",25250,"CE","56940","63310","-6370","-10.06","BELOW","PE","3789955","3474835","315120","9.07","ABOVE","82.20","398.85","316.65","2026-02-17 09:25:00+05:30","394.75","25645.65","13.0802","2026-02-17 09:48:01.8408+05:30"
"2026-02-17 09:46:00+05:30",25500,"CE","5329285","7381010","-2051725","-27.80","BELOW","PE","27608750","27050855","557895","2.06","ABOVE","67.35","159.30","91.95","2026-02-17 09:25:00+05:30","155.35","25645.65","13.0802","2026-02-17 09:48:01.8408+05:30"
"2026-02-17 09:46:00+05:30",25550,"CE","5650515","7173660","-1523145","-21.23","BELOW","PE","21003775","19636500","1367275","6.96","ABOVE","57.00","117.00","60.00","2026-02-17 09:25:00+05:30","113.35","25645.65","13.0802","2026-02-17 09:48:01.8408+05:30"
"2026-02-17 09:47:00+05:30",25250,"CE","56940","63310","-6370","-10.06","BELOW","PE","3789955","3474835","315120","9.07","ABOVE","78.15","394.80","316.65","2026-02-17 09:25:00+05:30","386.80","25644.40","13.0802","2026-02-17 09:48:34.084969+05:30"
"2026-02-17 09:47:00+05:30",25500,"CE","5329285","7381010","-2051725","-27.80","BELOW","PE","27608750","27050855","557895","2.06","ABOVE","64.05","156.00","91.95","2026-02-17 09:25:00+05:30","146.30","25644.40","13.0802","2026-02-17 09:48:34.084969+05:30"
"2026-02-17 09:47:00+05:30",25550,"CE","5650515","7173660","-1523145","-21.23","BELOW","PE","21003775","19636500","1367275","6.96","ABOVE","54.75","114.75","60.00","2026-02-17 09:25:00+05:30","105.80","25644.40","13.0802","2026-02-17 09:48:34.084969+05:30"
"2026-02-17 09:48:00+05:30",25350,"CE","176605","185445","-8840","-4.77","BELOW","PE","7745790","7494695","251095","3.35","ABOVE","75.60","294.80","219.20","2026-02-17 09:25:00+05:30","289.90","25636.55","11.6743","2026-02-17 09:49:45.085062+05:30"
"2026-02-17 09:48:00+05:30",25550,"CE","5650515","6916780","-1266265","-18.31","BELOW","PE","21003775","20544160","459615","2.24","ABOVE","51.95","111.95","60.00","2026-02-17 09:25:00+05:30","106.75","25636.55","11.6743","2026-02-17 09:49:45.085062+05:30"
"2026-02-17 09:49:00+05:30",25350,"CE","180960","185445","-4485","-2.42","BELOW","PE","7913230","7494695","418535","5.58","ABOVE","80.80","300.00","219.20","2026-02-17 09:25:00+05:30","297.35","25636.85","11.8802","2026-02-17 09:50:41.916938+05:30"
"2026-02-17 09:49:00+05:30",25550,"CE","5993325","6916780","-923455","-13.35","BELOW","PE","21747830","20544160","1203670","5.86","ABOVE","54.85","114.85","60.00","2026-02-17 09:25:00+05:30","112.05","25636.85","11.8802","2026-02-17 09:50:41.916938+05:30"
"2026-02-17 09:50:00+05:30",25350,"CE","180960","185445","-4485","-2.42","BELOW","PE","7913230","7494695","418535","5.58","ABOVE","83.80","303.00","219.20","2026-02-17 09:25:00+05:30","296.75","25641.55","11.8802","2026-02-17 09:51:40.303945+05:30"
"2026-02-17 09:50:00+05:30",25550,"CE","5993325","6916780","-923455","-13.35","BELOW","PE","21747830","20544160","1203670","5.86","ABOVE","55.70","115.70","60.00","2026-02-17 09:25:00+05:30","111.60","25641.55","11.8802","2026-02-17 09:51:40.303945+05:30"
"2026-02-17 09:51:00+05:30",25850,"PE","530790","562445","-31655","-5.63","BELOW","CE","9000615","8515975","484640","5.69","ABOVE","9.40","215.00","205.60","2026-02-17 09:51:00+05:30","206.90","25642.75","0.2231","2026-02-17 09:52:33.645381+05:30"
"2026-02-17 09:52:00+05:30",25500,"CE","5106855","5329285","-222430","-4.17","BELOW","PE","28162680","27608750","553930","2.01","ABOVE","76.65","168.60","91.95","2026-02-17 09:25:00+05:30","162.95","25648.50","-0.8775","2026-02-17 09:53:41.476911+05:30"
"2026-02-17 09:52:00+05:30",25850,"PE","538265","562445","-24180","-4.30","BELOW","CE","8994505","8515975","478530","5.62","ABOVE","10.80","208.65","197.85","2026-02-17 09:52:00+05:30","203.40","25648.50","-0.8775","2026-02-17 09:53:41.476911+05:30"
"2026-02-17 09:53:00+05:30",25500,"CE","5106855","5329285","-222430","-4.17","BELOW","PE","28162680","27608750","553930","2.01","ABOVE","79.75","171.70","91.95","2026-02-17 09:25:00+05:30","168.75","25655.30","-2.2678","2026-02-17 09:54:49.06248+05:30"
"2026-02-17 09:53:00+05:30",25850,"PE","538265","562445","-24180","-4.30","BELOW","CE","8994505","8515975","478530","5.62","ABOVE","7.85","202.45","194.60","2026-02-17 09:53:00+05:30","197.10","25655.30","-2.2678","2026-02-17 09:54:49.06248+05:30"
"2026-02-17 09:55:00+05:30",25600,"CE","17180540","18765890","-1585350","-8.45","BELOW","PE","32624865","31106790","1518075","4.88","ABOVE","49.60","85.90","36.30","2026-02-17 09:25:00+05:30","81.10","25662.30","7.9759","2026-02-17 09:56:53.984268+05:30"
"2026-02-17 09:56:00+05:30",25600,"CE","17180540","18765890","-1585350","-8.45","BELOW","PE","32624865","31106790","1518075","4.88","ABOVE","45.70","82.00","36.30","2026-02-17 09:25:00+05:30","79.90","25657.20","7.9759","2026-02-17 09:57:48.99675+05:30"
"2026-02-17 09:58:00+05:30",25600,"CE","16334825","18952895","-2618070","-13.81","BELOW","PE","33325630","32156085","1169545","3.64","ABOVE","64.55","100.85","36.30","2026-02-17 09:25:00+05:30","95.80","25667.35","9.9123","2026-02-17 10:00:00.200914+05:30"
"2026-02-17 09:59:00+05:30",25600,"CE","16334825","18952895","-2618070","-13.81","BELOW","PE","33325630","32156085","1169545","3.64","ABOVE","60.70","97.00","36.30","2026-02-17 09:25:00+05:30","88.85","25670.00","9.9123","2026-02-17 10:01:05.599487+05:30"
"2026-02-17 10:00:00+05:30",25600,"CE","16334825","17180540","-845715","-4.92","BELOW","PE","33325630","32624865","700765","2.15","ABOVE","52.80","89.10","36.30","2026-02-17 09:25:00+05:30","86.55","25663.15","8.8696","2026-02-17 10:01:28.090725+05:30"
"2026-02-17 10:01:00+05:30",25600,"CE","15377245","17180540","-1803295","-10.50","BELOW","PE","34469175","32624865","1844310","5.65","ABOVE","56.60","92.90","36.30","2026-02-17 09:25:00+05:30","89.35","25660.80","9.4041","2026-02-17 10:02:32.812538+05:30"
"2026-02-17 10:02:00+05:30",25600,"CE","15377245","17180540","-1803295","-10.50","BELOW","PE","34469175","32624865","1844310","5.65","ABOVE","54.20","90.50","36.30","2026-02-17 09:25:00+05:30","83.60","25665.80","9.4041","2026-02-17 10:03:38.470585+05:30"
"2026-02-17 10:03:00+05:30",25600,"CE","15377245","16334825","-957580","-5.86","BELOW","PE","34469175","33325630","1143545","3.43","ABOVE","50.50","86.80","36.30","2026-02-17 09:25:00+05:30","83.65","25656.95","8.3119","2026-02-17 10:04:39.706098+05:30"
"2026-02-17 10:04:00+05:30",25600,"CE","15662530","16334825","-672295","-4.12","BELOW","PE","35127625","33325630","1801995","5.41","ABOVE","50.55","86.85","36.30","2026-02-17 09:25:00+05:30","85.50","25660.20","6.0001","2026-02-17 10:05:42.317353+05:30"
"2026-02-17 10:05:00+05:30",25600,"CE","15662530","16334825","-672295","-4.12","BELOW","PE","35127625","33325630","1801995","5.41","ABOVE","49.75","86.05","36.30","2026-02-17 09:25:00+05:30","83.55","25662.25","6.0001","2026-02-17 10:06:49.816337+05:30"
"2026-02-17 10:13:00+05:30",25600,"CE","14568060","15765555","-1197495","-7.60","BELOW","PE","36323885","35573980","749905","2.11","ABOVE","60.35","96.65","36.30","2026-02-17 09:25:00+05:30","95.25","25671.85","5.8428","2026-02-17 10:14:24.11726+05:30"
"2026-02-17 10:14:00+05:30",25600,"CE","14568060","15765555","-1197495","-7.60","BELOW","PE","36323885","35573980","749905","2.11","ABOVE","61.35","97.65","36.30","2026-02-17 09:25:00+05:30","95.85","25678.10","5.8428","2026-02-17 10:15:34.513049+05:30"
"2026-02-17 10:16:00+05:30",25300,"CE","431080","449215","-18135","-4.04","BELOW","PE","9057815","8808735","249080","2.83","ABOVE","104.85","374.15","269.30","2026-02-17 09:25:00+05:30","370.15","25668.75","8.3535","2026-02-17 10:17:48.22856+05:30"
"2026-02-17 10:16:00+05:30",25550,"CE","3896425","4131790","-235365","-5.70","BELOW","PE","21561410","20908680","652730","3.12","ABOVE","73.35","133.35","60.00","2026-02-17 09:25:00+05:30","130.80","25668.75","8.3535","2026-02-17 10:17:48.22856+05:30"
"2026-02-17 10:16:00+05:30",25600,"CE","14172665","15530060","-1357395","-8.74","BELOW","PE","37125725","35822345","1303380","3.64","ABOVE","56.95","93.25","36.30","2026-02-17 09:25:00+05:30","89.90","25668.75","8.3535","2026-02-17 10:17:48.22856+05:30"
"2026-02-17 10:17:00+05:30",25300,"CE","431080","449215","-18135","-4.04","BELOW","PE","9057815","8808735","249080","2.83","ABOVE","104.85","374.15","269.30","2026-02-17 09:25:00+05:30","370.10","25672.55","8.3535","2026-02-17 10:18:43.603108+05:30"
"2026-02-17 10:17:00+05:30",25550,"CE","3896425","4131790","-235365","-5.70","BELOW","PE","21561410","20908680","652730","3.12","ABOVE","74.10","134.10","60.00","2026-02-17 09:25:00+05:30","130.35","25672.55","8.3535","2026-02-17 10:18:43.603108+05:30"
"2026-02-17 10:17:00+05:30",25600,"CE","14172665","15530060","-1357395","-8.74","BELOW","PE","37125725","35822345","1303380","3.64","ABOVE","56.95","93.25","36.30","2026-02-17 09:25:00+05:30","89.95","25672.55","8.3535","2026-02-17 10:18:43.603108+05:30"
"2026-02-17 10:18:00+05:30",25550,"CE","3896425","4013685","-117260","-2.92","BELOW","PE","21561410","21175180","386230","1.82","ABOVE","79.85","139.85","60.00","2026-02-17 09:25:00+05:30","137.60","25673.85","7.9088","2026-02-17 10:19:46.800835+05:30"
"2026-02-17 10:18:00+05:30",25600,"CE","14172665","14568060","-395395","-2.71","BELOW","PE","37125725","36323885","801840","2.21","ABOVE","61.90","98.20","36.30","2026-02-17 09:25:00+05:30","96.60","25673.85","7.9088","2026-02-17 10:19:46.800835+05:30"
"2026-02-17 10:19:00+05:30",25550,"CE","3543410","4013685","-470275","-11.72","BELOW","PE","21597745","21175180","422565","2.00","ABOVE","95.55","155.55","60.00","2026-02-17 09:25:00+05:30","150.70","25680.45","10.5548","2026-02-17 10:20:49.579129+05:30"
"2026-02-17 10:20:00+05:30",25550,"CE","3543410","4013685","-470275","-11.72","BELOW","PE","21597745","21175180","422565","2.00","ABOVE","94.90","154.90","60.00","2026-02-17 09:25:00+05:30","154.30","25690.70","10.5548","2026-02-17 10:21:51.288406+05:30"
"2026-02-17 10:22:00+05:30",25550,"CE","3332290","3896425","-564135","-14.48","BELOW","PE","22091225","21561410","529815","2.46","ABOVE","92.60","152.60","60.00","2026-02-17 09:25:00+05:30","149.45","25690.55","10.6540","2026-02-17 10:23:58.604122+05:30"
"2026-02-17 10:23:00+05:30",25550,"CE","3332290","3896425","-564135","-14.48","BELOW","PE","22091225","21561410","529815","2.46","ABOVE","93.35","153.35","60.00","2026-02-17 09:25:00+05:30","150.80","25692.75","10.6540","2026-02-17 10:24:53.562617+05:30"
"2026-02-17 10:24:00+05:30",25550,"CE","3332290","3543410","-211120","-5.96","BELOW","PE","22091225","21597745","493480","2.28","ABOVE","91.40","151.40","60.00","2026-02-17 09:25:00+05:30","150.95","25691.90","7.6998","2026-02-17 10:25:57.322745+05:30"
"2026-02-17 10:24:00+05:30",25600,"CE","11414910","12497810","-1082900","-8.66","BELOW","PE","37397620","36673390","724230","1.97","ABOVE","72.90","109.20","36.30","2026-02-17 09:25:00+05:30","108.90","25691.90","7.6998","2026-02-17 10:25:57.322745+05:30"
"2026-02-17 10:25:00+05:30",25600,"CE","11318125","12497810","-1179685","-9.44","BELOW","PE","38032735","36673390","1359345","3.71","ABOVE","74.45","110.75","36.30","2026-02-17 09:25:00+05:30","106.55","25694.65","9.7652","2026-02-17 10:26:30.740574+05:30"
"2026-02-17 10:26:00+05:30",25600,"CE","11318125","12497810","-1179685","-9.44","BELOW","PE","38032735","36673390","1359345","3.71","ABOVE","92.65","128.95","36.30","2026-02-17 09:25:00+05:30","126.60","25693.05","9.7652","2026-02-17 10:27:34.47963+05:30"
"2026-02-17 10:37:00+05:30",25600,"CE","8743020","9251775","-508755","-5.50","BELOW","PE","36713560","35733035","980525","2.74","ABOVE","87.90","124.20","36.30","2026-02-17 09:25:00+05:30","116.35","25705.50","0.4298","2026-02-17 10:38:56.979932+05:30"
"2026-02-17 10:37:00+05:30",26000,"PE","1170455","1239355","-68900","-5.56","BELOW","CE","20255495","19870305","385190","1.94","ABOVE","32.20","304.90","272.70","2026-02-17 10:31:00+05:30","302.15","25705.50","0.4298","2026-02-17 10:38:56.979932+05:30"
"2026-02-17 10:38:00+05:30",25600,"CE","8743020","9251775","-508755","-5.50","BELOW","PE","36713560","35733035","980525","2.74","ABOVE","80.55","116.85","36.30","2026-02-17 09:25:00+05:30","113.25","25700.55","0.4298","2026-02-17 10:40:01.954275+05:30"
"2026-02-17 10:38:00+05:30",26000,"PE","1170455","1239355","-68900","-5.56","BELOW","CE","20255495","19870305","385190","1.94","ABOVE","38.85","311.55","272.70","2026-02-17 10:31:00+05:30","306.00","25700.55","0.4298","2026-02-17 10:40:01.954275+05:30"
"2026-02-17 10:40:00+05:30",25900,"PE","1712815","1804920","-92105","-5.10","BELOW","CE","15429765","15114775","314990","2.08","ABOVE","36.70","214.50","177.80","2026-02-17 10:31:00+05:30","210.00","25692.80","-11.1171","2026-02-17 10:41:36.655747+05:30"
"2026-02-17 10:40:00+05:30",26000,"PE","1151150","1198730","-47580","-3.97","BELOW","CE","20843420","20073235","770185","3.84","ABOVE","39.00","311.70","272.70","2026-02-17 10:31:00+05:30","307.35","25692.80","-11.1171","2026-02-17 10:41:36.655747+05:30"
"2026-02-17 10:41:00+05:30",25900,"PE","1712815","1804920","-92105","-5.10","BELOW","CE","15429765","15114775","314990","2.08","ABOVE","40.45","218.25","177.80","2026-02-17 10:31:00+05:30","215.60","25694.05","-11.1171","2026-02-17 10:42:32.283276+05:30"
"2026-02-17 10:41:00+05:30",26000,"PE","1151150","1198730","-47580","-3.97","BELOW","CE","20843420","20073235","770185","3.84","ABOVE","42.75","315.45","272.70","2026-02-17 10:31:00+05:30","313.30","25694.05","-11.1171","2026-02-17 10:42:32.283276+05:30"
