id,timestamp,strike_price,option_type,moneyness,spot_price,atm_ce_strike,atm_pe_strike,signed_distance,current_oi,lookback_oi,oi_change_abs,oi_change_pct,weight,sentiment,oi_18_ema,oi_vs_ema,created_at
,2026-02-20 10:01:00,25150.00,PE,OTM,25511.05,25500.00,25550.00,-8.00,2527720,2632370,-104650,-3.98,0.00,-0.04,2628187.73644535429775714874267578125,BELOW,
,2026-02-20 10:01:00,25300.00,CE,ITM,25511.05,25500.00,25550.00,4.00,1680250,1753050,-72800,-4.15,0.90,-0.94,1830352.94285581447184085845947265625,BELOW,
,2026-02-20 10:01:00,25300.00,PE,OTM,25511.05,25500.00,25550.00,-5.00,8667685,8905585,-237900,-2.67,0.00,-0.03,8732944.18720376305282115936279296875,BELOW,
,2026-02-20 10:01:00,25350.00,CE,ITM,25511.05,25500.00,25550.00,3.00,837460,883220,-45760,-5.18,0.80,-0.85,971918.690260475385002791881561279296875,BELOW,
,2026-02-20 10:01:00,25350.00,PE,OTM,25511.05,25500.00,25550.00,-4.00,5519865,5737160,-217295,-3.79,0.10,-0.14,5698400.7171839885413646697998046875,BELOW,
,2026-02-20 10:01:00,25450.00,CE,ITM,25511.05,25500.00,25550.00,1.00,4084275,4481750,-397475,-8.87,0.60,-0.69,4927145.4539560265839099884033203125,BELOW,
,2026-02-20 10:01:00,25500.00,PE,OTM,25511.05,25500.00,25550.00,-1.00,13376285,12765090,611195,4.79,0.40,0.45,,,
,2026-02-20 10:01:00,25550.00,CE,OTM,25511.05,25500.00,25550.00,-1.00,6983080,6732960,250120,3.71,0.40,0.44,,,
,2026-02-20 10:01:00,25550.00,PE,ATM,25511.05,25500.00,25550.00,0.00,3126500,2787850,338650,12.15,0.50,0.62,,,
,2026-02-20 10:01:00,25600.00,PE,ITM,25511.05,25500.00,25550.00,1.00,4742660,4612010,130650,2.83,0.60,0.63,4577062.77176505513489246368408203125,ABOVE,
,2026-02-20 10:01:00,25650.00,PE,ITM,25511.05,25500.00,25550.00,2.00,1280760,1228630,52130,4.24,0.70,0.74,1154982.72837830125354230403900146484375,ABOVE,
,2026-02-20 10:01:00,25700.00,PE,ITM,25511.05,25500.00,25550.00,3.00,3394495,3325205,69290,2.08,0.80,0.82,3308508.1889827516861259937286376953125,ABOVE,
,2026-02-20 10:01:00,25850.00,CE,OTM,25511.05,25500.00,25550.00,-7.00,7419295,7584785,-165490,-2.18,0.00,-0.02,7477623.544135831296443939208984375,BELOW,
,2026-02-20 10:02:00,25150.00,PE,OTM,25509.25,25500.00,25550.00,-8.00,2527720,2632370,-104650,-3.98,0.00,-0.04,2617612.1852405802346765995025634765625,BELOW,
,2026-02-20 10:02:00,25300.00,CE,ITM,25509.25,25500.00,25550.00,4.00,1680250,1753050,-72800,-4.15,0.90,-0.94,1814552.633081518113613128662109375,BELOW,
,2026-02-20 10:02:00,25300.00,PE,OTM,25509.25,25500.00,25550.00,-5.00,8667685,8905585,-237900,-2.67,0.00,-0.03,8726074.79907705076038837432861328125,BELOW,
,2026-02-20 10:02:00,25350.00,CE,ITM,25509.25,25500.00,25550.00,3.00,837460,883220,-45760,-5.18,0.80,-0.85,957765.14391726744361221790313720703125,BELOW,
,2026-02-20 10:02:00,25350.00,PE,OTM,25509.25,25500.00,25550.00,-4.00,5519865,5737160,-217295,-3.79,0.10,-0.14,5679607.483796200715005397796630859375,BELOW,
,2026-02-20 10:02:00,25450.00,CE,ITM,25509.25,25500.00,25550.00,1.00,4084275,4481750,-397475,-8.87,0.60,-0.69,4838422.24827644415199756622314453125,BELOW,
,2026-02-20 10:02:00,25500.00,PE,OTM,25509.25,25500.00,25550.00,-1.00,13376285,12765090,611195,4.79,0.40,0.45,,,
,2026-02-20 10:02:00,25550.00,CE,OTM,25509.25,25500.00,25550.00,-1.00,6983080,6732960,250120,3.71,0.40,0.44,,,
,2026-02-20 10:02:00,25550.00,PE,ATM,25509.25,25500.00,25550.00,0.00,3126500,2787850,338650,12.15,0.50,0.62,,,
,2026-02-20 10:02:00,25600.00,PE,ITM,25509.25,25500.00,25550.00,1.00,4742660,4612010,130650,2.83,0.60,0.63,4594494.05894768051803112030029296875,ABOVE,
,2026-02-20 10:02:00,25650.00,PE,ITM,25509.25,25500.00,25550.00,2.00,1280760,1228630,52130,4.24,0.70,0.74,1168222.4411805854178965091705322265625,ABOVE,
,2026-02-20 10:02:00,25700.00,PE,ITM,25509.25,25500.00,25550.00,3.00,3394495,3325205,69290,2.08,0.80,0.82,3317559.432247725315392017364501953125,ABOVE,
,2026-02-20 10:02:00,25850.00,CE,OTM,25509.25,25500.00,25550.00,-7.00,7419295,7584785,-165490,-2.18,0.00,-0.02,7471483.697384691797196865081787109375,BELOW,
,2026-02-20 10:03:00,25150.00,CE,ITM,25508.65,25500.00,25550.00,7.00,73905,72475,1430,1.97,1.00,1.02,74603.5033611553371883928775787353515625,BELOW,
,2026-02-20 10:03:00,25200.00,PE,OTM,25508.65,25500.00,25550.00,-7.00,7306520,7159490,147030,2.05,0.00,0.02,7230309.117887229658663272857666015625,ABOVE,
,2026-02-20 10:03:00,25300.00,CE,ITM,25508.65,25500.00,25550.00,4.00,1680250,1714375,-34125,-1.99,0.90,-0.92,1788195.593898414634168148040771484375,BELOW,
,2026-02-20 10:03:00,25350.00,CE,ITM,25508.65,25500.00,25550.00,3.00,837460,874900,-37440,-4.28,0.80,-0.84,938561.329375107772648334503173828125,BELOW,
,2026-02-20 10:03:00,25450.00,CE,ITM,25508.65,25500.00,25550.00,1.00,4084275,4264390,-180115,-4.22,0.60,-0.64,4741322.95500499941408634185791015625,BELOW,
,2026-02-20 10:03:00,25450.00,PE,OTM,25508.65,25500.00,25550.00,-2.00,7972770,7775755,197015,2.53,0.30,0.33,7736080.856699581257998943328857421875,ABOVE,
,2026-02-20 10:03:00,25500.00,PE,OTM,25508.65,25500.00,25550.00,-1.00,13376285,12958725,417560,3.22,0.40,0.43,,,
,2026-02-20 10:03:00,25550.00,PE,ATM,25508.65,25500.00,25550.00,0.00,3126500,2944500,182000,6.18,0.50,0.56,,,
,2026-02-20 10:03:00,25650.00,PE,ITM,25508.65,25500.00,25550.00,2.00,1280760,1243060,37700,3.03,0.70,0.73,1183421.955036829225718975067138671875,ABOVE,
,2026-02-20 10:04:00,25100.00,CE,ITM,25492.15,25450.00,25500.00,7.00,386165,394615,-8450,-2.14,1.00,-1.02,395465.024031935608945786952972412109375,BELOW,
,2026-02-20 10:04:00,25200.00,PE,OTM,25492.15,25450.00,25500.00,-6.00,7385950,7159490,226460,3.16,0.00,0.03,7246692.36863594315946102142333984375,ABOVE,
,2026-02-20 10:04:00,25300.00,CE,ITM,25492.15,25450.00,25500.00,3.00,1667250,1714375,-47125,-2.75,0.80,-0.83,1775464.47875121305696666240692138671875,BELOW,
,2026-02-20 10:04:00,25300.00,PE,OTM,25492.15,25450.00,25500.00,-4.00,8734375,8553740,180635,2.11,0.10,0.12,8721032.8940247111022472381591796875,ABOVE,
,2026-02-20 10:04:00,25350.00,CE,ITM,25492.15,25450.00,25500.00,2.00,823355,874900,-51545,-5.89,0.70,-0.76,926434.347335622762329876422882080078125,BELOW,
,2026-02-20 10:04:00,25400.00,CE,ITM,25492.15,25450.00,25500.00,1.00,4671030,4767425,-96395,-2.02,0.60,-0.62,5063740.10283727757632732391357421875,BELOW,
,2026-02-20 10:04:00,25450.00,CE,ATM,25492.15,25450.00,25500.00,0.00,4084340,4264390,-180050,-4.22,0.50,-0.54,,,
,2026-02-20 10:04:00,25450.00,PE,OTM,25492.15,25450.00,25500.00,-1.00,8166275,7775755,390520,5.02,0.40,0.45,,,
,2026-02-20 10:04:00,25500.00,PE,ATM,25492.15,25450.00,25500.00,0.00,13786565,12958725,827840,6.39,0.50,0.56,,,
,2026-02-20 10:04:00,25550.00,CE,OTM,25492.15,25450.00,25500.00,-2.00,7108530,6898710,209820,3.04,0.30,0.33,6751090.832336752675473690032958984375,ABOVE,
,2026-02-20 10:04:00,25550.00,PE,ITM,25492.15,25450.00,25500.00,1.00,3237000,2944500,292500,9.93,0.60,0.70,2808434.407143366523087024688720703125,ABOVE,
,2026-02-20 10:04:00,25650.00,CE,OTM,25492.15,25450.00,25500.00,-4.00,6084715,5946850,137865,2.32,0.10,0.12,5961752.116000928916037082672119140625,ABOVE,
,2026-02-20 10:04:00,25650.00,PE,ITM,25492.15,25450.00,25500.00,3.00,1300130,1243060,57070,4.59,0.80,0.85,1195707.0124013735912740230560302734375,ABOVE,
,2026-02-20 10:05:00,25100.00,CE,ITM,25496.35,25450.00,25500.00,7.00,386165,394615,-8450,-2.14,1.00,-1.02,394486.0741338371299207210540771484375,BELOW,
,2026-02-20 10:05:00,25200.00,PE,OTM,25496.35,25450.00,25500.00,-6.00,7385950,7159490,226460,3.16,0.00,0.03,7261351.066674265079200267791748046875,ABOVE,
,2026-02-20 10:05:00,25300.00,CE,ITM,25496.35,25450.00,25500.00,3.00,1667250,1714375,-47125,-2.75,0.80,-0.83,1764073.4809879274107515811920166015625,BELOW,
,2026-02-20 10:05:00,25300.00,PE,OTM,25496.35,25450.00,25500.00,-4.00,8734375,8553740,180635,2.11,0.10,0.12,8722437.32623263634741306304931640625,ABOVE,
,2026-02-20 10:05:00,25350.00,CE,ITM,25496.35,25450.00,25500.00,2.00,823355,874900,-51545,-5.89,0.70,-0.76,915583.889721346669830381870269775390625,BELOW,
,2026-02-20 10:05:00,25400.00,CE,ITM,25496.35,25450.00,25500.00,1.00,4671030,4767425,-96395,-2.02,0.60,-0.62,5022402.197275458835065364837646484375,BELOW,
,2026-02-20 10:05:00,25450.00,CE,ATM,25496.35,25450.00,25500.00,0.00,4084340,4264390,-180050,-4.22,0.50,-0.54,,,
,2026-02-20 10:05:00,25450.00,PE,OTM,25496.35,25450.00,25500.00,-1.00,8166275,7775755,390520,5.02,0.40,0.45,,,
,2026-02-20 10:05:00,25500.00,PE,ATM,25496.35,25450.00,25500.00,0.00,13786565,12958725,827840,6.39,0.50,0.56,,,
,2026-02-20 10:05:00,25550.00,CE,OTM,25496.35,25450.00,25500.00,-2.00,7108530,6898710,209820,3.04,0.30,0.33,6788716.0078802518546581268310546875,ABOVE,
,2026-02-20 10:05:00,25550.00,PE,ITM,25496.35,25450.00,25500.00,1.00,3237000,2944500,292500,9.93,0.60,0.70,2853546.574812485836446285247802734375,ABOVE,
,2026-02-20 10:05:00,25650.00,CE,OTM,25496.35,25450.00,25500.00,-4.00,6084715,5946850,137865,2.32,0.10,0.12,5974695.577474514953792095184326171875,ABOVE,
,2026-02-20 10:05:00,25650.00,PE,ITM,25496.35,25450.00,25500.00,3.00,1300130,1243060,57070,4.59,0.80,0.85,1206698.9058328079991042613983154296875,ABOVE,
,2026-02-20 10:06:00,25450.00,PE,OTM,25500.35,25500.00,25550.00,-2.00,8166275,7972770,193505,2.43,0.30,0.32,7853831.76147561334073543548583984375,ABOVE,
,2026-02-20 10:06:00,25500.00,PE,OTM,25500.35,25500.00,25550.00,-1.00,13786565,13376285,410280,3.07,0.40,0.43,,,
,2026-02-20 10:06:00,25550.00,PE,ATM,25500.35,25500.00,25550.00,0.00,3237000,3126500,110500,3.53,0.50,0.54,,,
,2026-02-20 10:07:00,25250.00,CE,ITM,25505.65,25500.00,25550.00,5.00,161915,158015,3900,2.47,1.00,1.02,162952.42210688380873762071132659912109375,BELOW,
,2026-02-20 10:07:00,25250.00,PE,OTM,25505.65,25500.00,25550.00,-6.00,3458260,3379675,78585,2.33,0.00,0.02,3393158.80421030521392822265625,ABOVE,
,2026-02-20 10:07:00,25450.00,CE,ITM,25505.65,25500.00,25550.00,1.00,4182035,4084275,97760,2.39,0.60,0.62,4346549.95236211456358432769775390625,BELOW,
,2026-02-20 10:07:00,25450.00,PE,OTM,25505.65,25500.00,25550.00,-2.00,8221460,7972770,248690,3.12,0.30,0.33,7892529.470793969929218292236328125,ABOVE,
,2026-02-20 10:07:00,25500.00,CE,ATM,25505.65,25500.00,25550.00,0.00,14471405,14092910,378495,2.69,0.50,0.53,,,
,2026-02-20 10:07:00,25500.00,PE,OTM,25505.65,25500.00,25550.00,-1.00,13912665,13376285,536380,4.01,0.40,0.44,,,
,2026-02-20 10:07:00,25550.00,CE,OTM,25505.65,25500.00,25550.00,-1.00,7520435,6983080,537355,7.70,0.40,0.48,,,
,2026-02-20 10:07:00,25550.00,PE,ATM,25505.65,25500.00,25550.00,0.00,3345030,3126500,218530,6.99,0.50,0.57,,,
,2026-02-20 10:07:00,25600.00,CE,OTM,25505.65,25500.00,25550.00,-2.00,14710865,14321125,389740,2.72,0.30,0.33,14496627.84176088869571685791015625,ABOVE,
,2026-02-20 10:07:00,25650.00,CE,OTM,25505.65,25500.00,25550.00,-3.00,6179680,6003985,175695,2.93,0.20,0.23,5983149.551091852597892284393310546875,ABOVE,
,2026-02-20 10:07:00,25650.00,PE,ITM,25505.65,25500.00,25550.00,2.00,1327105,1280760,46345,3.62,0.70,0.74,1248052.84557616151869297027587890625,ABOVE,
,2026-02-20 10:07:00,25750.00,PE,ITM,25505.65,25500.00,25550.00,4.00,939900,917020,22880,2.50,0.90,0.92,923033.362600552849471569061279296875,ABOVE,
,2026-02-20 10:07:00,25850.00,CE,OTM,25505.65,25500.00,25550.00,-7.00,7601100,7419295,181805,2.45,0.00,0.02,7481264.658646854571998119354248046875,ABOVE,
,2026-02-20 10:08:00,25250.00,CE,ITM,25499.95,25450.00,25500.00,4.00,161915,158015,3900,2.47,0.90,0.92,162843.2197798434062860906124114990234375,BELOW,
,2026-02-20 10:08:00,25250.00,PE,OTM,25499.95,25450.00,25500.00,-5.00,3458260,3379675,78585,2.33,0.00,0.02,3400011.5616618520580232143402099609375,ABOVE,
,2026-02-20 10:08:00,25450.00,CE,ATM,25499.95,25450.00,25500.00,0.00,4182035,4084275,97760,2.39,0.50,0.52,,,
,2026-02-20 10:08:00,25450.00,PE,OTM,25499.95,25450.00,25500.00,-1.00,8221460,7972770,248690,3.12,0.40,0.43,,,
,2026-02-20 10:08:00,25500.00,CE,OTM,25499.95,25450.00,25500.00,-1.00,14471405,14092910,378495,2.69,0.40,0.43,,,
,2026-02-20 10:08:00,25500.00,PE,ATM,25499.95,25450.00,25500.00,0.00,13912665,13376285,536380,4.01,0.50,0.54,,,
,2026-02-20 10:08:00,25550.00,CE,OTM,25499.95,25450.00,25500.00,-2.00,7520435,6983080,537355,7.70,0.30,0.38,6960199.2159832753241062164306640625,ABOVE,
,2026-02-20 10:08:00,25550.00,PE,ITM,25499.95,25450.00,25500.00,1.00,3345030,3126500,218530,6.99,0.60,0.67,2995662.749551498331129550933837890625,ABOVE,
,2026-02-20 10:08:00,25600.00,CE,OTM,25499.95,25450.00,25500.00,-3.00,14710865,14321125,389740,2.72,0.20,0.23,14519179.1215755306184291839599609375,ABOVE,
,2026-02-20 10:08:00,25650.00,CE,OTM,25499.95,25450.00,25500.00,-4.00,6179680,6003985,175695,2.93,0.10,0.13,6003836.966766394674777984619140625,ABOVE,
,2026-02-20 10:08:00,25650.00,PE,ITM,25499.95,25450.00,25500.00,3.00,1327105,1280760,46345,3.62,0.80,0.84,1256374.1249891971237957477569580078125,ABOVE,
,2026-02-20 10:08:00,25750.00,PE,ITM,25499.95,25450.00,25500.00,5.00,939900,917020,22880,2.50,1.00,1.02,924808.798116284073330461978912353515625,ABOVE,
,2026-02-20 10:09:00,25250.00,CE,ITM,25478.65,25450.00,25500.00,4.00,161915,155220,6695,4.31,0.90,0.94,160858.09664368905941955745220184326171875,ABOVE,
,2026-02-20 10:09:00,25250.00,PE,OTM,25478.65,25450.00,25500.00,-5.00,3458260,3391700,66560,1.96,0.00,0.02,3402815.857224906794726848602294921875,ABOVE,
,2026-02-20 10:09:00,25450.00,CE,ATM,25478.65,25450.00,25500.00,0.00,4182035,4084340,97695,2.39,0.50,0.52,,,
,2026-02-20 10:09:00,25500.00,CE,OTM,25478.65,25450.00,25500.00,-1.00,14471405,14134575,336830,2.38,0.40,0.42,,,
,2026-02-20 10:09:00,25550.00,CE,OTM,25478.65,25450.00,25500.00,-2.00,7520435,7108530,411905,5.79,0.30,0.36,7055348.336213256232440471649169921875,ABOVE,
,2026-02-20 10:09:00,25550.00,PE,ITM,25478.65,25450.00,25500.00,1.00,3345030,3237000,108030,3.34,0.60,0.63,3071117.1052951687015593051910400390625,ABOVE,
,2026-02-20 10:09:00,25600.00,CE,OTM,25478.65,25450.00,25500.00,-3.00,14710865,14392040,318825,2.22,0.20,0.22,14462903.0749134123325347900390625,ABOVE,
,2026-02-20 10:09:00,25650.00,PE,ITM,25478.65,25450.00,25500.00,3.00,1327105,1300130,26975,2.07,0.80,0.82,1268340.4994735731743276119232177734375,ABOVE,
,2026-02-20 10:09:00,25750.00,PE,ITM,25478.65,25450.00,25500.00,5.00,939900,919035,20865,2.27,1.00,1.02,927310.3282051044516265392303466796875,ABOVE,
,2026-02-20 10:10:00,25150.00,CE,ITM,25475.10,25450.00,25500.00,6.00,71565,73710,-2145,-2.91,1.00,-1.03,73652.482997627797885797917842864990234375,BELOW,
,2026-02-20 10:10:00,25150.00,PE,OTM,25475.10,25450.00,25500.00,-7.00,2586155,2532335,53820,2.13,0.00,0.02,2567166.483912223018705844879150390625,ABOVE,
,2026-02-20 10:10:00,25200.00,PE,OTM,25475.10,25450.00,25500.00,-6.00,7221435,7385950,-164515,-2.23,0.00,-0.02,7283964.45004490949213504791259765625,BELOW,
,2026-02-20 10:10:00,25250.00,PE,OTM,25475.10,25450.00,25500.00,-5.00,3476135,3391700,84435,2.49,0.00,0.02,3410533.6617275481112301349639892578125,ABOVE,
,2026-02-20 10:10:00,25300.00,PE,OTM,25475.10,25450.00,25500.00,-4.00,8999445,8734375,265070,3.03,0.10,0.13,8765736.97795486636459827423095703125,ABOVE,
,2026-02-20 10:10:00,25350.00,CE,ITM,25475.10,25450.00,25500.00,2.00,730990,823355,-92365,-11.22,0.70,-0.81,844455.236381020979024469852447509765625,BELOW,
,2026-02-20 10:10:00,25350.00,PE,OTM,25475.10,25450.00,25500.00,-3.00,5684120,5538455,145665,2.63,0.20,0.23,5610329.486691013909876346588134765625,ABOVE,
,2026-02-20 10:10:00,25400.00,CE,ITM,25475.10,25450.00,25500.00,1.00,4533555,4671030,-137475,-2.94,0.60,-0.63,4737830.000846763141453266143798828125,BELOW,
,2026-02-20 10:10:00,25550.00,CE,OTM,25475.10,25450.00,25500.00,-2.00,6952270,7108530,-156260,-2.20,0.30,-0.32,7044497.985032913275063037872314453125,BELOW,
,2026-02-20 10:10:00,25550.00,PE,ITM,25475.10,25450.00,25500.00,1.00,3307265,3237000,70265,2.17,0.60,0.62,3095974.7784219929017126560211181640625,ABOVE,
,2026-02-20 10:10:00,25600.00,CE,OTM,25475.10,25450.00,25500.00,-3.00,14035125,14392040,-356915,-2.48,0.20,-0.22,14417873.803869895637035369873046875,BELOW,
,2026-02-20 10:10:00,25600.00,PE,ITM,25475.10,25450.00,25500.00,2.00,4612140,4804410,-192270,-4.00,0.70,-0.74,4713846.81433529593050479888916015625,BELOW,
,2026-02-20 10:10:00,25650.00,PE,ITM,25475.10,25450.00,25500.00,3.00,1257815,1300130,-42315,-3.25,0.80,-0.83,1267232.5521605652756989002227783203125,BELOW,
,2026-02-20 10:11:00,25150.00,CE,ITM,25484.90,25450.00,25500.00,6.00,71565,73710,-2145,-2.91,1.00,-1.03,73432.747945245922892354428768157958984375,BELOW,
,2026-02-20 10:11:00,25150.00,PE,OTM,25484.90,25450.00,25500.00,-7.00,2586155,2532335,53820,2.13,0.00,0.02,2569165.275079357437789440155029296875,ABOVE,
,2026-02-20 10:11:00,25200.00,PE,OTM,25484.90,25450.00,25500.00,-6.00,7221435,7385950,-164515,-2.23,0.00,-0.02,7277382.402671761810779571533203125,BELOW,
,2026-02-20 10:11:00,25250.00,PE,OTM,25484.90,25450.00,25500.00,-5.00,3476135,3391700,84435,2.49,0.00,0.02,3417439.0657562273554503917694091796875,ABOVE,
,2026-02-20 10:11:00,25300.00,PE,OTM,25484.90,25450.00,25500.00,-4.00,8999445,8734375,265070,3.03,0.10,0.13,8790337.822380669414997100830078125,ABOVE,
,2026-02-20 10:11:00,25350.00,CE,ITM,25484.90,25450.00,25500.00,2.00,730990,823355,-92365,-11.22,0.70,-0.81,832511.527288281940855085849761962890625,BELOW,
,2026-02-20 10:11:00,25350.00,PE,OTM,25484.90,25450.00,25500.00,-3.00,5684120,5538455,145665,2.63,0.20,0.23,5618096.9091445915400981903076171875,ABOVE,
,2026-02-20 10:11:00,25400.00,CE,ITM,25484.90,25450.00,25500.00,1.00,4533555,4671030,-137475,-2.94,0.60,-0.63,4716327.3691786825656890869140625,BELOW,
,2026-02-20 10:11:00,25550.00,CE,OTM,25484.90,25450.00,25500.00,-2.00,6952270,7108530,-156260,-2.20,0.30,-0.32,7034789.776082080788910388946533203125,BELOW,
,2026-02-20 10:11:00,25550.00,PE,ITM,25484.90,25450.00,25500.00,1.00,3307265,3237000,70265,2.17,0.60,0.62,3118215.854377572424709796905517578125,ABOVE,
,2026-02-20 10:11:00,25600.00,CE,OTM,25484.90,25450.00,25500.00,-3.00,14035125,14392040,-356915,-2.48,0.20,-0.22,14377584.45609411783516407012939453125,BELOW,
,2026-02-20 10:11:00,25600.00,PE,ITM,25484.90,25450.00,25500.00,2.00,4612140,4804410,-192270,-4.00,0.70,-0.74,4703140.83387894928455352783203125,BELOW,
,2026-02-20 10:11:00,25650.00,PE,ITM,25484.90,25450.00,25500.00,3.00,1257815,1300130,-42315,-3.25,0.80,-0.83,1266241.2308805058710277080535888671875,BELOW,
,2026-02-20 10:12:00,25150.00,CE,ITM,25496.85,25450.00,25500.00,6.00,71565,73580,-2015,-2.74,1.00,-1.03,73174.692151697236113250255584716796875,BELOW,
,2026-02-20 10:12:00,25200.00,PE,OTM,25496.85,25450.00,25500.00,-6.00,7221435,7375810,-154375,-2.09,0.00,-0.02,7276979.87620129995048046112060546875,BELOW,
,2026-02-20 10:12:00,25250.00,CE,ITM,25496.85,25450.00,25500.00,4.00,156000,161915,-5915,-3.65,0.90,-0.94,157899.6205362333566881716251373291015625,BELOW,
,2026-02-20 10:12:00,25300.00,PE,OTM,25496.85,25450.00,25500.00,-4.00,8999445,8769280,230165,2.62,0.10,0.13,8828510.6506123654544353485107421875,ABOVE,
,2026-02-20 10:12:00,25350.00,CE,ITM,25496.85,25450.00,25500.00,2.00,730990,837005,-106015,-12.67,0.70,-0.83,816531.507838982273824512958526611328125,BELOW,
,2026-02-20 10:12:00,25400.00,CE,ITM,25496.85,25450.00,25500.00,1.00,4533555,4692610,-159055,-3.39,0.60,-0.63,4675571.6324066855013370513916015625,BELOW,
,2026-02-20 10:12:00,25450.00,CE,ATM,25496.85,25450.00,25500.00,0.00,4030325,4182035,-151710,-3.63,0.50,-0.54,,,
,2026-02-20 10:12:00,25550.00,CE,OTM,25496.85,25450.00,25500.00,-2.00,6952270,7520435,-568165,-7.55,0.30,-0.38,7048339.8754832334816455841064453125,BELOW,
,2026-02-20 10:12:00,25600.00,CE,OTM,25496.85,25450.00,25500.00,-3.00,14035125,14710865,-675740,-4.59,0.20,-0.25,14327569.2154420204460620880126953125,BELOW,
,2026-02-20 10:12:00,25600.00,PE,ITM,25496.85,25450.00,25500.00,2.00,4612140,4779645,-167505,-3.50,0.70,-0.74,4699276.71817510388791561126708984375,BELOW,
,2026-02-20 10:12:00,25650.00,PE,ITM,25496.85,25450.00,25500.00,3.00,1257815,1327105,-69290,-5.22,0.80,-0.85,1273843.2409289092756807804107666015625,BELOW,
,2026-02-20 10:12:00,25750.00,PE,ITM,25496.85,25450.00,25500.00,5.00,913965,939900,-25935,-2.76,1.00,-1.03,924050.7814048430882394313812255859375,BELOW,
,2026-02-20 10:13:00,25150.00,CE,ITM,25493.45,25450.00,25500.00,6.00,70070,73580,-3510,-4.77,1.00,-1.05,72847.88245151858427561819553375244140625,BELOW,
,2026-02-20 10:13:00,25150.00,PE,OTM,25493.45,25450.00,25500.00,-7.00,2668640,2553850,114790,4.49,0.00,0.04,2582705.250508825294673442840576171875,ABOVE,
,2026-02-20 10:13:00,25200.00,PE,OTM,25493.45,25450.00,25500.00,-6.00,7105345,7375810,-270465,-3.67,0.00,-0.04,7258913.04712747968733310699462890625,BELOW,
,2026-02-20 10:13:00,25250.00,PE,OTM,25493.45,25450.00,25500.00,-5.00,3563235,3458260,104975,3.04,0.00,0.03,3440411.3351283497177064418792724609375,ABOVE,
,2026-02-20 10:13:00,25350.00,CE,ITM,25493.45,25450.00,25500.00,2.00,756665,837005,-80340,-9.60,0.70,-0.80,810229.7701717210002243518829345703125,BELOW,
,2026-02-20 10:13:00,25450.00,PE,OTM,25493.45,25450.00,25500.00,-1.00,8382855,8221460,161395,1.96,0.40,0.42,,,
,2026-02-20 10:13:00,25550.00,CE,OTM,25493.45,25450.00,25500.00,-2.00,7185620,7520435,-334815,-4.45,0.30,-0.34,7062790.4149060510098934173583984375,ABOVE,
,2026-02-20 10:13:00,25550.00,PE,ITM,25493.45,25450.00,25500.00,1.00,3220750,3345030,-124280,-3.72,0.60,-0.64,3167141.8272157325409352779388427734375,ABOVE,
,2026-02-20 10:13:00,25600.00,CE,OTM,25493.45,25450.00,25500.00,-3.00,14348750,14710865,-362115,-2.46,0.20,-0.22,14329798.77171128056943416595458984375,ABOVE,
,2026-02-20 10:13:00,25600.00,PE,ITM,25493.45,25450.00,25500.00,2.00,4514965,4779645,-264680,-5.54,0.70,-0.76,4679875.484682987444102764129638671875,BELOW,
,2026-02-20 10:13:00,25650.00,PE,ITM,25493.45,25450.00,25500.00,3.00,1279005,1327105,-48100,-3.62,0.80,-0.84,1274386.58398902416229248046875,ABOVE,
,2026-02-20 10:13:00,25750.00,PE,ITM,25493.45,25450.00,25500.00,5.00,916695,939900,-23205,-2.47,1.00,-1.02,923276.48862538603134453296661376953125,BELOW,
,2026-02-20 10:14:00,25150.00,CE,ITM,25483.65,25450.00,25500.00,6.00,70070,73580,-3510,-4.77,1.00,-1.05,72555.473772411365644074976444244384765625,BELOW,
,2026-02-20 10:14:00,25150.00,PE,OTM,25483.65,25450.00,25500.00,-7.00,2668640,2553850,114790,4.49,0.00,0.04,2591751.0136131593026220798492431640625,ABOVE,
,2026-02-20 10:14:00,25200.00,PE,OTM,25483.65,25450.00,25500.00,-6.00,7105345,7375810,-270465,-3.67,0.00,-0.04,7242747.98953511379659175872802734375,BELOW,
,2026-02-20 10:14:00,25250.00,PE,OTM,25483.65,25450.00,25500.00,-5.00,3563235,3458260,104975,3.04,0.00,0.03,3453340.1419569444842636585235595703125,ABOVE,
,2026-02-20 10:14:00,25350.00,CE,ITM,25483.65,25450.00,25500.00,2.00,756665,837005,-80340,-9.60,0.70,-0.80,804591.373311539762653410434722900390625,BELOW,
,2026-02-20 10:14:00,25450.00,PE,OTM,25483.65,25450.00,25500.00,-1.00,8382855,8221460,161395,1.96,0.40,0.42,,,
,2026-02-20 10:14:00,25550.00,CE,OTM,25483.65,25450.00,25500.00,-2.00,7185620,7520435,-334815,-4.45,0.30,-0.34,7075719.84491593949496746063232421875,ABOVE,
,2026-02-20 10:14:00,25550.00,PE,ITM,25483.65,25450.00,25500.00,1.00,3220750,3345030,-124280,-3.72,0.60,-0.64,3172784.7927719713188707828521728515625,ABOVE,
,2026-02-20 10:14:00,25600.00,CE,OTM,25483.65,25450.00,25500.00,-3.00,14348750,14710865,-362115,-2.46,0.20,-0.22,14331793.6378469355404376983642578125,ABOVE,
,2026-02-20 10:14:00,25600.00,PE,ITM,25483.65,25450.00,25500.00,2.00,4514965,4779645,-264680,-5.54,0.70,-0.76,4662516.486295304261147975921630859375,BELOW,
