timestamp,final_signal_value,spot_price,trust_value,call_wgt_sent,put_wgt_sent,is_atm_heavy,otm_instruments_with_positive_oi_pct_change,call_sentiments_sum,put_sentiments_sum,otm_call_sentiments_sum,otm_put_sentiments_sum,atm_call_sentiments_sum,atm_put_sentiments_sum,itm_call_sentiments_sum,itm_put_sentiments_sum,atm_itm_sentiments_sum,otm_sentiments_sum,trn_oi,call_oi_sum,put_oi_sum,trn_oi_strikes,min_trn_oi,max_trn_oi,up_pct,jerk,instruments_count,filtered_count_low_oi,filtered_count_low_oi_chg,signal_confidence,filtered_count_oi_threshold,reversal_warning,otm_calls_supporting_count,otm_puts_supporting_count,otm_support,reversal_indicator,created_at
2026-02-20 10:32:00,10.05,25570.30,1.1444,-5.6045,3.1739,True,2,-6.2408,3.8052,-0.9865,0.8797,-0.6363,0.6313,-4.6180,2.2942,8.1798,1.8662,16035435,68608280,84643715,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,16035760,0.00,0.00,30,0,0,23.29,7,0,0,1,1,0,2026-02-20 19:04:47
2026-02-20 10:33:00,6.66,25574.60,1.1942,-3.5879,1.9877,True,2,-4.1338,2.5246,-0.2894,0.8165,-0.5459,0.5369,-3.2985,1.1712,5.5525,1.1058,16035435,68608280,84643715,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,16035760,0.00,0.00,30,0,0,15.02,14,0,0,1,1,0,2026-02-20 19:05:00
2026-02-20 10:34:00,9.37,25576.55,1.1530,-4.9271,3.2000,True,2,-5.5674,3.8028,-1.3629,0.8611,-0.6403,0.6028,-3.5642,2.3389,7.1463,2.2240,20341295,64983490,85324785,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,20341295,0.00,15.90,30,0,0,24.97,7,0,0,1,1,0,2026-02-20 19:05:14
2026-02-20 10:35:00,9.37,25570.85,1.1530,-4.9271,3.2000,True,2,-5.5674,3.8028,-1.3629,0.8611,-0.6403,0.6028,-3.5642,2.3389,7.1463,2.2240,20341685,64983100,85324785,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,20341685,0.00,0.00,30,0,0,24.97,7,0,0,1,1,0,2026-02-20 19:05:33
2026-02-20 10:36:00,8.39,25572.25,1.1609,-4.5362,2.6870,True,1,-5.1351,3.2506,-1.2529,0.4488,-0.5989,0.5636,-3.2833,2.2382,6.6840,1.7017,20341685,64983100,85324785,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,20341685,0.00,0.00,30,0,0,45.91,14,0,0,0,0,0,2026-02-20 19:05:47
2026-02-20 10:37:00,11.97,25572.40,1.1169,-6.5742,4.1408,True,2,-7.1921,4.7749,-1.1132,0.8320,-0.6179,0.6342,-5.4611,3.3087,10.0219,1.9452,22109815,64751440,86861255,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,22109815,0.00,0.00,30,0,0,44.90,10,0,0,1,1,0,2026-02-20 19:06:00
2026-02-20 10:38:00,11.97,25568.05,1.1169,-6.5742,4.1408,True,2,-7.1921,4.7749,-1.1132,0.8320,-0.6179,0.6342,-5.4611,3.3087,10.0219,1.9452,22109815,64751440,86861255,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,22109815,0.00,0.00,30,0,0,44.90,10,0,0,1,1,0,2026-02-20 19:06:11
2026-02-20 10:39:00,4.42,25566.60,1.3262,-1.9275,1.4058,True,2,-2.4485,1.9721,0.0000,0.7853,-0.5211,0.5663,-1.9275,0.6206,3.6354,0.7853,22109815,64751440,86861255,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,22109815,0.00,0.00,30,0,0,56.40,23,0,0,1,1,0,2026-02-20 19:06:16
2026-02-20 10:40:00,10.30,25577.35,1.1261,-5.8484,3.2972,True,2,-6.4045,3.8946,-0.4431,0.7899,-0.5560,0.5974,-5.4053,2.5073,9.0661,1.2330,23870990,63230960,87101950,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,23870990,0.00,0.00,30,0,0,42.99,14,0,0,1,1,0,2026-02-20 19:06:24
2026-02-20 10:41:00,10.30,25596.00,1.1261,-5.8484,3.2972,True,2,-6.4045,3.8946,-0.4431,0.7899,-0.5560,0.5974,-5.4053,2.5073,9.0661,1.2330,23870990,63230960,87101950,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,23870990,0.00,0.00,30,0,0,42.99,14,0,0,1,1,0,2026-02-20 19:06:34
2026-02-20 10:42:00,5.75,25599.10,1.2271,-3.6503,1.0390,True,1,-4.1860,1.5681,-0.4255,0.4018,-0.5357,0.5291,-3.2248,0.6372,4.9269,0.8273,23870990,63230960,87101950,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,23870990,0.00,0.00,30,0,0,36.21,20,0,0,0,0,0,2026-02-20 19:06:41
2026-02-20 10:43:00,10.96,25595.45,1.1413,-5.8668,3.7320,True,1,-6.5472,4.4080,-1.3887,0.1238,-0.6804,0.6760,-4.4781,3.6082,9.4428,1.5125,29122080,58788145,87910225,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,29122080,0.00,15.04,30,0,0,33.34,5,0,0,0,0,0,2026-02-20 19:06:52
2026-02-20 10:44:00,10.96,25597.45,1.1413,-5.8668,3.7320,True,1,-6.5472,4.4080,-1.3887,0.1238,-0.6804,0.6760,-4.4781,3.6082,9.4428,1.5125,29122080,58788145,87910225,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,29122080,0.00,0.00,30,0,0,33.34,5,0,0,0,0,0,2026-02-20 19:07:03
2026-02-20 10:45:00,8.64,25598.40,1.1760,-4.5582,2.7888,True,1,-5.2083,3.4315,-1.3076,0.1550,-0.6500,0.6427,-3.2507,2.6338,7.1772,1.4625,29122080,58788145,87910225,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,29122080,0.00,0.00,30,0,0,31.25,8,0,0,0,0,0,2026-02-20 19:07:14
2026-02-20 10:46:00,10.89,25604.00,1.1369,-4.4477,5.1342,True,4,-5.0095,5.8840,0.0176,0.8285,-0.5618,0.7497,-4.4653,4.3057,10.0826,0.8109,29626480,59291700,88918180,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,29626480,0.00,0.00,30,0,0,43.46,6,0,0,2,1,0,2026-02-20 19:07:26
2026-02-20 10:47:00,10.89,25600.30,1.1369,-4.4477,5.1342,True,4,-5.0095,5.8840,0.0176,0.8285,-0.5618,0.7497,-4.4653,4.3057,10.0826,0.8109,29626480,59291700,88918180,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,29626480,0.00,0.00,30,0,0,43.46,6,0,0,2,1,0,2026-02-20 19:07:38
2026-02-20 10:48:00,3.66,25584.00,1.1847,-0.4378,2.6546,True,4,-0.4378,3.2258,0.9053,0.4328,0.0000,0.5712,-1.3431,2.2218,4.1361,-0.4725,29626480,59291700,88918180,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,29626480,0.00,0.00,30,0,0,63.34,20,0,1,0,-1,0,2026-02-20 19:07:45
2026-02-20 10:49:00,5.98,25589.60,1.1153,-1.9583,3.4012,True,8,-1.9583,4.0194,1.1967,0.9276,0.0000,0.6181,-3.1549,2.4737,6.2467,-0.2691,30654585,59693595,90348180,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,30654585,0.00,0.00,30,0,0,29.97,12,0,1,3,1,0,2026-02-20 19:07:54
2026-02-20 10:50:00,5.98,25588.85,1.1153,-1.9583,3.4012,True,8,-1.9583,4.0194,1.1967,0.9276,0.0000,0.6181,-3.1549,2.4737,6.2467,-0.2691,30654585,59693595,90348180,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,30654585,0.00,0.00,30,0,0,29.97,12,0,1,3,1,0,2026-02-20 19:08:05
2026-02-20 10:51:00,4.06,25577.05,1.3546,-1.3970,1.6003,True,5,-1.9161,2.1440,0.7709,0.9646,-0.5191,0.5438,-2.1680,0.6357,3.8665,0.1937,30654585,59693595,90348180,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,30654585,0.00,0.00,30,0,0,20.96,17,0,1,1,0,0,2026-02-20 19:08:18
2026-02-20 10:52:00,5.30,25583.00,1.1207,-1.2761,3.4521,True,8,-1.2761,4.0226,1.1555,1.0409,0.0000,0.5705,-2.4316,2.4112,5.4134,-0.1147,30612140,60575710,91187850,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,30654585,0.00,0.00,30,0,0,33.70,13,0,3,3,0,0,2026-02-20 19:08:32
2026-02-20 10:53:00,5.30,25589.45,1.1207,-1.2761,3.4521,True,8,-1.2761,4.0226,1.1555,1.0409,0.0000,0.5705,-2.4316,2.4112,5.4134,-0.1147,30612140,60575710,91187850,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,30654585,0.00,0.00,30,0,0,33.70,13,0,3,3,0,0,2026-02-20 19:08:46
2026-02-20 10:54:00,-0.94,25584.65,0.2178,2.6150,1.6804,True,4,3.1415,2.2060,0.5562,0.6449,0.5265,0.5256,2.0588,1.0355,-1.0241,0.0887,30612140,60575710,91187850,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,30654585,0.00,0.00,30,0,0,100.00,21,0,1,1,0,0,2026-02-20 19:08:53
2026-02-20 10:55:00,2.90,25588.30,0.8873,0.1848,3.0853,True,8,0.7278,3.6295,1.2128,0.5861,0.5430,0.5442,-1.0280,2.4992,3.5284,-0.6267,29775915,61391655,91167570,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,30654585,0.00,0.00,30,0,0,51.34,12,0,5,1,-1,0,2026-02-20 19:09:01
2026-02-20 10:56:00,2.90,25589.55,0.8873,0.1848,3.0853,True,8,0.7278,3.6295,1.2128,0.5861,0.5430,0.5442,-1.0280,2.4992,3.5284,-0.6267,29776305,61391265,91167570,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,30654585,0.00,0.00,30,0,0,51.34,12,0,5,1,-1,0,2026-02-20 19:09:10
2026-02-20 10:57:00,2.22,25589.50,1.3043,-0.2967,1.4061,True,3,-0.2967,1.9242,0.7775,-0.0385,0.0000,0.5181,-1.0742,1.4446,3.0370,-0.8160,29776305,61391265,91167570,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,30654585,0.00,0.00,30,0,0,49.90,22,0,2,0,-1,0,2026-02-20 19:09:15
2026-02-20 10:58:00,2.62,25589.30,0.7184,0.7865,2.8636,True,6,0.7865,3.4085,0.7520,0.6684,0.0000,0.5449,0.0344,2.1952,2.7057,-0.0837,30125355,61714640,91839995,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,30654585,0.00,0.00,30,0,0,72.58,16,0,4,1,-1,0,2026-02-20 19:09:22
2026-02-20 10:59:00,2.62,25575.25,0.7184,0.7865,2.8636,True,6,0.7865,3.4085,0.7520,0.6684,0.0000,0.5449,0.0344,2.1952,2.7057,-0.0837,30124055,61715940,91839995,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,30654585,0.00,0.00,30,0,0,72.58,16,0,4,1,-1,0,2026-02-20 19:09:30
2026-02-20 11:00:00,-0.36,25584.20,0.3807,0.9219,0.0324,True,3,0.9219,0.5587,0.5446,0.4312,0.0000,0.5263,0.3773,-0.3989,-0.2499,-0.1134,30124055,61715940,91839995,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,30654585,0.00,0.00,30,0,0,0.00,22,0,2,0,-1,0,2026-02-20 19:09:35
2026-02-20 11:01:00,0.29,25589.25,0.0948,1.6603,1.4102,False,4,1.6603,1.9515,0.5769,0.7789,0.0000,0.5412,1.0834,0.6313,0.0891,0.2021,30616950,62302630,92919580,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,30654585,0.00,0.00,30,0,0,100.00,23,0,2,1,-1,0,2026-02-20 19:09:41
2026-02-20 11:02:00,0.29,25578.30,0.0948,1.6603,1.4102,False,4,1.6603,1.9515,0.5769,0.7789,0.0000,0.5412,1.0834,0.6313,0.0891,0.2021,30616950,62302630,92919580,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,30654585,0.00,0.00,30,0,0,100.00,23,0,2,1,-1,0,2026-02-20 19:09:48
2026-02-20 11:03:00,-0.72,25573.35,1.0000,0.3199,-0.3998,True,2,0.3199,-0.3998,0.3199,0.4194,0.0000,0.0000,0.0000,-0.8191,-0.8191,0.0995,30616950,62302630,92919580,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,30654585,0.00,0.00,30,0,0,0.00,27,0,1,0,-1,0,2026-02-20 19:09:52
2026-02-20 11:04:00,2.86,25574.00,1.2368,-0.6184,1.6971,True,6,-0.6184,2.2454,0.0000,1.0731,0.0000,0.5482,-0.6184,0.6241,1.7907,1.0731,32673615,61552855,94226470,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,32673615,0.00,0.00,30,0,0,78.40,21,0,0,5,1,0,2026-02-20 19:09:59
2026-02-20 11:05:00,2.86,25579.90,1.2368,-0.6184,1.6971,True,6,-0.6184,2.2454,0.0000,1.0731,0.0000,0.5482,-0.6184,0.6241,1.7907,1.0731,32673030,61553440,94226470,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,32673615,0.00,0.00,30,0,0,78.40,21,0,0,5,1,0,2026-02-20 19:10:07
2026-02-20 11:06:00,2.32,25582.40,1.2982,-0.9456,0.8427,True,1,-0.9456,1.3759,-0.3265,0.0214,0.0000,0.5332,-0.6191,0.8214,1.9737,0.3479,32673030,61553440,94226470,"""{\""ce_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""pe_strikes\"": [25050, 25100, 25150, 25200, 25250, 25300, 25350, 25400, 25450, 25500, 25550, 25600, 25650, 25700, 25750], \""atm_ce_fixed\"": 25400, \""opening_spot\"": 25406.55, \""strike_window\"": 7, \""initialized_at\"": \""2026-02-20T18:52:14.917985\""}""",-11038495,32673615,0.00,0.00,30,0,0,59.27,25,0,1,1,0,0,2026-02-20 19:10:14
